Country name,Regional indicator,Ladder score,Logged GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,index,key,value,min,max,norm_val,mid
Lesotho,Sub-Saharan Africa,3.512,7.926,0.787,48.7,0.715,-0.131,0.915,75,"""Perceptions of corruption""",0.915,0.242,0.918,0.99556213,0.58
Liberia,Sub-Saharan Africa,4.625,7.288,0.72,56.498,0.735,0.05,0.85,76,"""Ladder score""",4.625,2.523,7.842,0.395187065,5.1825
Liberia,Sub-Saharan Africa,4.625,7.288,0.72,56.498,0.735,0.05,0.85,76,"""Logged GDP per capita""",7.288,7.364,10.933,-0.02129448,9.1485
Liberia,Sub-Saharan Africa,4.625,7.288,0.72,56.498,0.735,0.05,0.85,76,"""Social support""",0.72,0.54,0.983,0.406320542,0.7615
Liberia,Sub-Saharan Africa,4.625,7.288,0.72,56.498,0.735,0.05,0.85,76,"""Healthy life expectancy""",56.498,48.7,75.1,0.295378788,61.9
Liberia,Sub-Saharan Africa,4.625,7.288,0.72,56.498,0.735,0.05,0.85,76,"""Freedom to make life choices""",0.735,0.561,0.96,0.436090226,0.7605
Liberia,Sub-Saharan Africa,4.625,7.288,0.72,56.498,0.735,0.05,0.85,76,"""Generosity""",0.05,-0.236,0.509,0.383892617,0.1365
Liberia,Sub-Saharan Africa,4.625,7.288,0.72,56.498,0.735,0.05,0.85,76,"""Perceptions of corruption""",0.85,0.242,0.918,0.899408284,0.58
Libya,Middle East and North Africa,5.41,9.622,0.827,62.3,0.771,-0.087,0.667,77,"""Ladder score""",5.41,2.523,7.842,0.542771198,5.1825
Libya,Middle East and North Africa,5.41,9.622,0.827,62.3,0.771,-0.087,0.667,77,"""Logged GDP per capita""",9.622,7.364,10.933,0.632670216,9.1485
Libya,Middle East and North Africa,5.41,9.622,0.827,62.3,0.771,-0.087,0.667,77,"""Social support""",0.827,0.54,0.983,0.64785553,0.7615
Libya,Middle East and North Africa,5.41,9.622,0.827,62.3,0.771,-0.087,0.667,77,"""Healthy life expectancy""",62.3,48.7,75.1,0.515151515,61.9
Libya,Middle East and North Africa,5.41,9.622,0.827,62.3,0.771,-0.087,0.667,77,"""Freedom to make life choices""",0.771,0.561,0.96,0.526315789,0.7605
Libya,Middle East and North Africa,5.41,9.622,0.827,62.3,0.771,-0.087,0.667,77,"""Generosity""",-0.087,-0.236,0.509,0.2,0.1365
Libya,Middle East and North Africa,5.41,9.622,0.827,62.3,0.771,-0.087,0.667,77,"""Perceptions of corruption""",0.667,0.242,0.918,0.628698225,0.58
Lithuania,Central and Eastern Europe,6.255,10.499,0.935,67.906,0.773,-0.203,0.826,78,"""Ladder score""",6.255,2.523,7.842,0.701635646,5.1825
Lithuania,Central and Eastern Europe,6.255,10.499,0.935,67.906,0.773,-0.203,0.826,78,"""Logged GDP per capita""",10.499,7.364,10.933,0.87839731,9.1485
Lithuania,Central and Eastern Europe,6.255,10.499,0.935,67.906,0.773,-0.203,0.826,78,"""Social support""",0.935,0.54,0.983,0.891647856,0.7615
Lithuania,Central and Eastern Europe,6.255,10.499,0.935,67.906,0.773,-0.203,0.826,78,"""Healthy life expectancy""",67.906,48.7,75.1,0.7275,61.9
Lithuania,Central and Eastern Europe,6.255,10.499,0.935,67.906,0.773,-0.203,0.826,78,"""Freedom to make life choices""",0.773,0.561,0.96,0.531328321,0.7605
Lithuania,Central and Eastern Europe,6.255,10.499,0.935,67.906,0.773,-0.203,0.826,78,"""Generosity""",-0.203,-0.236,0.509,0.044295302,0.1365
Lithuania,Central and Eastern Europe,6.255,10.499,0.935,67.906,0.773,-0.203,0.826,78,"""Perceptions of corruption""",0.826,0.242,0.918,0.863905325,0.58
Luxembourg,Western Europe,7.324,11.647,0.908,72.6,0.907,-0.034,0.386,79,"""Ladder score""",7.324,2.523,7.842,0.902613273,5.1825
Luxembourg,Western Europe,7.324,11.647,0.908,72.6,0.907,-0.034,0.386,79,"""Logged GDP per capita""",11.647,7.364,10.933,1.200056038,9.1485
Luxembourg,Western Europe,7.324,11.647,0.908,72.6,0.907,-0.034,0.386,79,"""Social support""",0.908,0.54,0.983,0.830699774,0.7615
Luxembourg,Western Europe,7.324,11.647,0.908,72.6,0.907,-0.034,0.386,79,"""Healthy life expectancy""",72.6,48.7,75.1,0.90530303,61.9
Luxembourg,Western Europe,7.324,11.647,0.908,72.6,0.907,-0.034,0.386,79,"""Freedom to make life choices""",0.907,0.561,0.96,0.86716792,0.7605
Luxembourg,Western Europe,7.324,11.647,0.908,72.6,0.907,-0.034,0.386,79,"""Generosity""",-0.034,-0.236,0.509,0.27114094,0.1365
Luxembourg,Western Europe,7.324,11.647,0.908,72.6,0.907,-0.034,0.386,79,"""Perceptions of corruption""",0.386,0.242,0.918,0.213017751,0.58
Madagascar,Sub-Saharan Africa,4.208,7.396,0.686,59.305,0.552,-0.005,0.803,80,"""Ladder score""",4.208,2.523,7.842,0.31678887,5.1825
Madagascar,Sub-Saharan Africa,4.208,7.396,0.686,59.305,0.552,-0.005,0.803,80,"""Logged GDP per capita""",7.396,7.364,10.933,0.008966097,9.1485
Madagascar,Sub-Saharan Africa,4.208,7.396,0.686,59.305,0.552,-0.005,0.803,80,"""Social support""",0.686,0.54,0.983,0.329571106,0.7615
Madagascar,Sub-Saharan Africa,4.208,7.396,0.686,59.305,0.552,-0.005,0.803,80,"""Healthy life expectancy""",59.305,48.7,75.1,0.401704545,61.9
Madagascar,Sub-Saharan Africa,4.208,7.396,0.686,59.305,0.552,-0.005,0.803,80,"""Freedom to make life choices""",0.552,0.561,0.96,-0.022556391,0.7605
Madagascar,Sub-Saharan Africa,4.208,7.396,0.686,59.305,0.552,-0.005,0.803,80,"""Generosity""",-0.005,-0.236,0.509,0.310067114,0.1365
Madagascar,Sub-Saharan Africa,4.208,7.396,0.686,59.305,0.552,-0.005,0.803,80,"""Perceptions of corruption""",0.803,0.242,0.918,0.829881657,0.58
Malawi,Sub-Saharan Africa,3.6,6.958,0.537,57.948,0.78,0.038,0.729,81,"""Ladder score""",3.6,2.523,7.842,0.202481669,5.1825
Malawi,Sub-Saharan Africa,3.6,6.958,0.537,57.948,0.78,0.038,0.729,81,"""Logged GDP per capita""",6.958,7.364,10.933,-0.113757355,9.1485
Malawi,Sub-Saharan Africa,3.6,6.958,0.537,57.948,0.78,0.038,0.729,81,"""Social support""",0.537,0.54,0.983,-0.006772009,0.7615
Malawi,Sub-Saharan Africa,3.6,6.958,0.537,57.948,0.78,0.038,0.729,81,"""Healthy life expectancy""",57.948,48.7,75.1,0.35030303,61.9
Malawi,Sub-Saharan Africa,3.6,6.958,0.537,57.948,0.78,0.038,0.729,81,"""Freedom to make life choices""",0.78,0.561,0.96,0.54887218,0.7605
Malawi,Sub-Saharan Africa,3.6,6.958,0.537,57.948,0.78,0.038,0.729,81,"""Generosity""",0.038,-0.236,0.509,0.367785235,0.1365
Malawi,Sub-Saharan Africa,3.6,6.958,0.537,57.948,0.78,0.038,0.729,81,"""Perceptions of corruption""",0.729,0.242,0.918,0.720414201,0.58
Malaysia,Southeast Asia,5.384,10.238,0.817,67.102,0.895,0.125,0.839,82,"""Ladder score""",5.384,2.523,7.842,0.537883061,5.1825
Malaysia,Southeast Asia,5.384,10.238,0.817,67.102,0.895,0.125,0.839,82,"""Logged GDP per capita""",10.238,7.364,10.933,0.805267582,9.1485
Malaysia,Southeast Asia,5.384,10.238,0.817,67.102,0.895,0.125,0.839,82,"""Social support""",0.817,0.54,0.983,0.625282167,0.7615
Malaysia,Southeast Asia,5.384,10.238,0.817,67.102,0.895,0.125,0.839,82,"""Healthy life expectancy""",67.102,48.7,75.1,0.697045455,61.9
Malaysia,Southeast Asia,5.384,10.238,0.817,67.102,0.895,0.125,0.839,82,"""Freedom to make life choices""",0.895,0.561,0.96,0.837092732,0.7605
Malaysia,Southeast Asia,5.384,10.238,0.817,67.102,0.895,0.125,0.839,82,"""Generosity""",0.125,-0.236,0.509,0.484563758,0.1365
Malaysia,Southeast Asia,5.384,10.238,0.817,67.102,0.895,0.125,0.839,82,"""Perceptions of corruption""",0.839,0.242,0.918,0.883136095,0.58
Maldives,South Asia,5.198,9.826,0.913,70.6,0.854,0.024,0.825,83,"""Ladder score""",5.198,2.523,7.842,0.502914082,5.1825
Maldives,South Asia,5.198,9.826,0.913,70.6,0.854,0.024,0.825,83,"""Logged GDP per capita""",9.826,7.364,10.933,0.689829084,9.1485
Maldives,South Asia,5.198,9.826,0.913,70.6,0.854,0.024,0.825,83,"""Social support""",0.913,0.54,0.983,0.841986456,0.7615
Maldives,South Asia,5.198,9.826,0.913,70.6,0.854,0.024,0.825,83,"""Healthy life expectancy""",70.6,48.7,75.1,0.829545455,61.9
Maldives,South Asia,5.198,9.826,0.913,70.6,0.854,0.024,0.825,83,"""Freedom to make life choices""",0.854,0.561,0.96,0.73433584,0.7605
Maldives,South Asia,5.198,9.826,0.913,70.6,0.854,0.024,0.825,83,"""Generosity""",0.024,-0.236,0.509,0.348993289,0.1365
Maldives,South Asia,5.198,9.826,0.913,70.6,0.854,0.024,0.825,83,"""Perceptions of corruption""",0.825,0.242,0.918,0.862426036,0.58
Mali,Sub-Saharan Africa,4.723,7.744,0.724,51.969,0.697,-0.036,0.827,84,"""Ladder score""",4.723,2.523,7.842,0.413611581,5.1825
Mali,Sub-Saharan Africa,4.723,7.744,0.724,51.969,0.697,-0.036,0.827,84,"""Logged GDP per capita""",7.744,7.364,10.933,0.106472401,9.1485
Mali,Sub-Saharan Africa,4.723,7.744,0.724,51.969,0.697,-0.036,0.827,84,"""Social support""",0.724,0.54,0.983,0.415349887,0.7615
Mali,Sub-Saharan Africa,4.723,7.744,0.724,51.969,0.697,-0.036,0.827,84,"""Healthy life expectancy""",51.969,48.7,75.1,0.123825758,61.9
Mali,Sub-Saharan Africa,4.723,7.744,0.724,51.969,0.697,-0.036,0.827,84,"""Freedom to make life choices""",0.697,0.561,0.96,0.34085213,0.7605
Mali,Sub-Saharan Africa,4.723,7.744,0.724,51.969,0.697,-0.036,0.827,84,"""Generosity""",-0.036,-0.236,0.509,0.268456376,0.1365
Mali,Sub-Saharan Africa,4.723,7.744,0.724,51.969,0.697,-0.036,0.827,84,"""Perceptions of corruption""",0.827,0.242,0.918,0.865384615,0.58
Malta,Western Europe,6.602,10.674,0.931,72.2,0.927,0.133,0.653,85,"""Ladder score""",6.602,2.523,7.842,0.766873472,5.1825
Malta,Western Europe,6.602,10.674,0.931,72.2,0.927,0.133,0.653,85,"""Logged GDP per capita""",10.674,7.364,10.933,0.927430653,9.1485
Malta,Western Europe,6.602,10.674,0.931,72.2,0.927,0.133,0.653,85,"""Social support""",0.931,0.54,0.983,0.88261851,0.7615
Malta,Western Europe,6.602,10.674,0.931,72.2,0.927,0.133,0.653,85,"""Healthy life expectancy""",72.2,48.7,75.1,0.890151515,61.9
Malta,Western Europe,6.602,10.674,0.931,72.2,0.927,0.133,0.653,85,"""Freedom to make life choices""",0.927,0.561,0.96,0.917293233,0.7605
Malta,Western Europe,6.602,10.674,0.931,72.2,0.927,0.133,0.653,85,"""Generosity""",0.133,-0.236,0.509,0.495302013,0.1365
Malta,Western Europe,6.602,10.674,0.931,72.2,0.927,0.133,0.653,85,"""Perceptions of corruption""",0.653,0.242,0.918,0.607988166,0.58
Mauritania,Sub-Saharan Africa,4.227,8.542,0.795,57.161,0.561,-0.106,0.731,86,"""Ladder score""",4.227,2.523,7.842,0.32036097,5.1825
Mauritania,Sub-Saharan Africa,4.227,8.542,0.795,57.161,0.561,-0.106,0.731,86,"""Logged GDP per capita""",8.542,7.364,10.933,0.330064444,9.1485
Mauritania,Sub-Saharan Africa,4.227,8.542,0.795,57.161,0.561,-0.106,0.731,86,"""Social support""",0.795,0.54,0.983,0.575620767,0.7615
Mauritania,Sub-Saharan Africa,4.227,8.542,0.795,57.161,0.561,-0.106,0.731,86,"""Healthy life expectancy""",57.161,48.7,75.1,0.320492424,61.9
Mauritania,Sub-Saharan Africa,4.227,8.542,0.795,57.161,0.561,-0.106,0.731,86,"""Freedom to make life choices""",0.561,0.561,0.96,0,0.7605
Mauritania,Sub-Saharan Africa,4.227,8.542,0.795,57.161,0.561,-0.106,0.731,86,"""Generosity""",-0.106,-0.236,0.509,0.174496644,0.1365
Mauritania,Sub-Saharan Africa,4.227,8.542,0.795,57.161,0.561,-0.106,0.731,86,"""Perceptions of corruption""",0.731,0.242,0.918,0.723372781,0.58
Mauritius,Sub-Saharan Africa,6.049,10.008,0.905,66.701,0.867,-0.054,0.789,87,"""Ladder score""",6.049,2.523,7.842,0.662906561,5.1825
Mauritius,Sub-Saharan Africa,6.049,10.008,0.905,66.701,0.867,-0.054,0.789,87,"""Logged GDP per capita""",10.008,7.364,10.933,0.74082376,9.1485
Mauritius,Sub-Saharan Africa,6.049,10.008,0.905,66.701,0.867,-0.054,0.789,87,"""Social support""",0.905,0.54,0.983,0.823927765,0.7615
Mauritius,Sub-Saharan Africa,6.049,10.008,0.905,66.701,0.867,-0.054,0.789,87,"""Healthy life expectancy""",66.701,48.7,75.1,0.681856061,61.9
Mauritius,Sub-Saharan Africa,6.049,10.008,0.905,66.701,0.867,-0.054,0.789,87,"""Freedom to make life choices""",0.867,0.561,0.96,0.766917293,0.7605
Mauritius,Sub-Saharan Africa,6.049,10.008,0.905,66.701,0.867,-0.054,0.789,87,"""Generosity""",-0.054,-0.236,0.509,0.244295302,0.1365
Mauritius,Sub-Saharan Africa,6.049,10.008,0.905,66.701,0.867,-0.054,0.789,87,"""Perceptions of corruption""",0.789,0.242,0.918,0.809171598,0.58
Mexico,Latin America and Caribbean,6.317,9.859,0.831,68.597,0.862,-0.147,0.799,88,"""Ladder score""",6.317,2.523,7.842,0.713291972,5.1825
Mexico,Latin America and Caribbean,6.317,9.859,0.831,68.597,0.862,-0.147,0.799,88,"""Logged GDP per capita""",9.859,7.364,10.933,0.699075371,9.1485
Mexico,Latin America and Caribbean,6.317,9.859,0.831,68.597,0.862,-0.147,0.799,88,"""Social support""",0.831,0.54,0.983,0.656884876,0.7615
Mexico,Latin America and Caribbean,6.317,9.859,0.831,68.597,0.862,-0.147,0.799,88,"""Healthy life expectancy""",68.597,48.7,75.1,0.753674242,61.9
Mexico,Latin America and Caribbean,6.317,9.859,0.831,68.597,0.862,-0.147,0.799,88,"""Freedom to make life choices""",0.862,0.561,0.96,0.754385965,0.7605
Mexico,Latin America and Caribbean,6.317,9.859,0.831,68.597,0.862,-0.147,0.799,88,"""Generosity""",-0.147,-0.236,0.509,0.119463087,0.1365
Mexico,Latin America and Caribbean,6.317,9.859,0.831,68.597,0.862,-0.147,0.799,88,"""Perceptions of corruption""",0.799,0.242,0.918,0.823964497,0.58
Moldova,Commonwealth of Independent States,5.766,9.454,0.857,65.699,0.822,-0.079,0.918,89,"""Ladder score""",5.766,2.523,7.842,0.609701072,5.1825
Moldova,Commonwealth of Independent States,5.766,9.454,0.857,65.699,0.822,-0.079,0.918,89,"""Logged GDP per capita""",9.454,7.364,10.933,0.585598207,9.1485
Moldova,Commonwealth of Independent States,5.766,9.454,0.857,65.699,0.822,-0.079,0.918,89,"""Social support""",0.857,0.54,0.983,0.715575621,0.7615
Moldova,Commonwealth of Independent States,5.766,9.454,0.857,65.699,0.822,-0.079,0.918,89,"""Healthy life expectancy""",65.699,48.7,75.1,0.643901515,61.9
Moldova,Commonwealth of Independent States,5.766,9.454,0.857,65.699,0.822,-0.079,0.918,89,"""Freedom to make life choices""",0.822,0.561,0.96,0.654135338,0.7605
Moldova,Commonwealth of Independent States,5.766,9.454,0.857,65.699,0.822,-0.079,0.918,89,"""Generosity""",-0.079,-0.236,0.509,0.210738255,0.1365
Moldova,Commonwealth of Independent States,5.766,9.454,0.857,65.699,0.822,-0.079,0.918,89,"""Perceptions of corruption""",0.918,0.242,0.918,1,0.58
Mongolia,East Asia,5.677,9.4,0.935,62.5,0.708,0.116,0.856,90,"""Ladder score""",5.677,2.523,7.842,0.592968603,5.1825
Mongolia,East Asia,5.677,9.4,0.935,62.5,0.708,0.116,0.856,90,"""Logged GDP per capita""",9.4,7.364,10.933,0.570467918,9.1485
Mongolia,East Asia,5.677,9.4,0.935,62.5,0.708,0.116,0.856,90,"""Social support""",0.935,0.54,0.983,0.891647856,0.7615
Mongolia,East Asia,5.677,9.4,0.935,62.5,0.708,0.116,0.856,90,"""Healthy life expectancy""",62.5,48.7,75.1,0.522727273,61.9
Mongolia,East Asia,5.677,9.4,0.935,62.5,0.708,0.116,0.856,90,"""Freedom to make life choices""",0.708,0.561,0.96,0.368421053,0.7605
Mongolia,East Asia,5.677,9.4,0.935,62.5,0.708,0.116,0.856,90,"""Generosity""",0.116,-0.236,0.509,0.472483221,0.1365
Mongolia,East Asia,5.677,9.4,0.935,62.5,0.708,0.116,0.856,90,"""Perceptions of corruption""",0.856,0.242,0.918,0.908284024,0.58
Montenegro,Central and Eastern Europe,5.581,9.94,0.858,68.699,0.708,-0.034,0.812,91,"""Ladder score""",5.581,2.523,7.842,0.574920098,5.1825
Montenegro,Central and Eastern Europe,5.581,9.94,0.858,68.699,0.708,-0.034,0.812,91,"""Logged GDP per capita""",9.94,7.364,10.933,0.721770804,9.1485
Montenegro,Central and Eastern Europe,5.581,9.94,0.858,68.699,0.708,-0.034,0.812,91,"""Social support""",0.858,0.54,0.983,0.717832957,0.7615
Montenegro,Central and Eastern Europe,5.581,9.94,0.858,68.699,0.708,-0.034,0.812,91,"""Healthy life expectancy""",68.699,48.7,75.1,0.757537879,61.9
Montenegro,Central and Eastern Europe,5.581,9.94,0.858,68.699,0.708,-0.034,0.812,91,"""Freedom to make life choices""",0.708,0.561,0.96,0.368421053,0.7605
Montenegro,Central and Eastern Europe,5.581,9.94,0.858,68.699,0.708,-0.034,0.812,91,"""Generosity""",-0.034,-0.236,0.509,0.27114094,0.1365
Montenegro,Central and Eastern Europe,5.581,9.94,0.858,68.699,0.708,-0.034,0.812,91,"""Perceptions of corruption""",0.812,0.242,0.918,0.843195266,0.58
Morocco,Middle East and North Africa,4.918,8.903,0.56,66.208,0.774,-0.236,0.801,92,"""Ladder score""",4.918,2.523,7.842,0.450272608,5.1825
Morocco,Middle East and North Africa,4.918,8.903,0.56,66.208,0.774,-0.236,0.801,92,"""Logged GDP per capita""",8.903,7.364,10.933,0.431213225,9.1485
Morocco,Middle East and North Africa,4.918,8.903,0.56,66.208,0.774,-0.236,0.801,92,"""Social support""",0.56,0.54,0.983,0.045146727,0.7615
Morocco,Middle East and North Africa,4.918,8.903,0.56,66.208,0.774,-0.236,0.801,92,"""Healthy life expectancy""",66.208,48.7,75.1,0.663181818,61.9
Morocco,Middle East and North Africa,4.918,8.903,0.56,66.208,0.774,-0.236,0.801,92,"""Freedom to make life choices""",0.774,0.561,0.96,0.533834586,0.7605
Morocco,Middle East and North Africa,4.918,8.903,0.56,66.208,0.774,-0.236,0.801,92,"""Generosity""",-0.236,-0.236,0.509,0,0.1365
Morocco,Middle East and North Africa,4.918,8.903,0.56,66.208,0.774,-0.236,0.801,92,"""Perceptions of corruption""",0.801,0.242,0.918,0.826923077,0.58
Mozambique,Sub-Saharan Africa,4.794,7.158,0.744,54.706,0.882,0.061,0.684,93,"""Ladder score""",4.794,2.523,7.842,0.426959955,5.1825
Mozambique,Sub-Saharan Africa,4.794,7.158,0.744,54.706,0.882,0.061,0.684,93,"""Logged GDP per capita""",7.158,7.364,10.933,-0.057719249,9.1485
Mozambique,Sub-Saharan Africa,4.794,7.158,0.744,54.706,0.882,0.061,0.684,93,"""Social support""",0.744,0.54,0.983,0.460496614,0.7615
Mozambique,Sub-Saharan Africa,4.794,7.158,0.744,54.706,0.882,0.061,0.684,93,"""Healthy life expectancy""",54.706,48.7,75.1,0.2275,61.9
Mozambique,Sub-Saharan Africa,4.794,7.158,0.744,54.706,0.882,0.061,0.684,93,"""Freedom to make life choices""",0.882,0.561,0.96,0.804511278,0.7605
Mozambique,Sub-Saharan Africa,4.794,7.158,0.744,54.706,0.882,0.061,0.684,93,"""Generosity""",0.061,-0.236,0.509,0.398657718,0.1365
Mozambique,Sub-Saharan Africa,4.794,7.158,0.744,54.706,0.882,0.061,0.684,93,"""Perceptions of corruption""",0.684,0.242,0.918,0.653846154,0.58
Myanmar,Southeast Asia,4.426,8.541,0.779,59.302,0.876,0.509,0.66,94,"""Ladder score""",4.426,2.523,7.842,0.357774018,5.1825
Myanmar,Southeast Asia,4.426,8.541,0.779,59.302,0.876,0.509,0.66,94,"""Logged GDP per capita""",8.541,7.364,10.933,0.329784253,9.1485
Myanmar,Southeast Asia,4.426,8.541,0.779,59.302,0.876,0.509,0.66,94,"""Social support""",0.779,0.54,0.983,0.539503386,0.7615
Myanmar,Southeast Asia,4.426,8.541,0.779,59.302,0.876,0.509,0.66,94,"""Healthy life expectancy""",59.302,48.7,75.1,0.401590909,61.9
Myanmar,Southeast Asia,4.426,8.541,0.779,59.302,0.876,0.509,0.66,94,"""Freedom to make life choices""",0.876,0.561,0.96,0.789473684,0.7605
Myanmar,Southeast Asia,4.426,8.541,0.779,59.302,0.876,0.509,0.66,94,"""Generosity""",0.509,-0.236,0.509,1,0.1365
Myanmar,Southeast Asia,4.426,8.541,0.779,59.302,0.876,0.509,0.66,94,"""Perceptions of corruption""",0.66,0.242,0.918,0.618343195,0.58
Namibia,Sub-Saharan Africa,4.574,9.161,0.818,56.799,0.719,-0.149,0.847,95,"""Ladder score""",4.574,2.523,7.842,0.385598797,5.1825
Namibia,Sub-Saharan Africa,4.574,9.161,0.818,56.799,0.719,-0.149,0.847,95,"""Logged GDP per capita""",9.161,7.364,10.933,0.503502382,9.1485
Namibia,Sub-Saharan Africa,4.574,9.161,0.818,56.799,0.719,-0.149,0.847,95,"""Social support""",0.818,0.54,0.983,0.627539503,0.7615
Namibia,Sub-Saharan Africa,4.574,9.161,0.818,56.799,0.719,-0.149,0.847,95,"""Healthy life expectancy""",56.799,48.7,75.1,0.306780303,61.9
Namibia,Sub-Saharan Africa,4.574,9.161,0.818,56.799,0.719,-0.149,0.847,95,"""Freedom to make life choices""",0.719,0.561,0.96,0.395989975,0.7605
Namibia,Sub-Saharan Africa,4.574,9.161,0.818,56.799,0.719,-0.149,0.847,95,"""Generosity""",-0.149,-0.236,0.509,0.116778523,0.1365
Namibia,Sub-Saharan Africa,4.574,9.161,0.818,56.799,0.719,-0.149,0.847,95,"""Perceptions of corruption""",0.847,0.242,0.918,0.894970414,0.58
Nepal,South Asia,5.269,8.12,0.774,64.233,0.782,0.152,0.727,96,"""Ladder score""",5.269,2.523,7.842,0.516262455,5.1825
Nepal,South Asia,5.269,8.12,0.774,64.233,0.782,0.152,0.727,96,"""Logged GDP per capita""",8.12,7.364,10.933,0.21182404,9.1485
Nepal,South Asia,5.269,8.12,0.774,64.233,0.782,0.152,0.727,96,"""Social support""",0.774,0.54,0.983,0.528216704,0.7615
Nepal,South Asia,5.269,8.12,0.774,64.233,0.782,0.152,0.727,96,"""Healthy life expectancy""",64.233,48.7,75.1,0.588371212,61.9
Nepal,South Asia,5.269,8.12,0.774,64.233,0.782,0.152,0.727,96,"""Freedom to make life choices""",0.782,0.561,0.96,0.553884712,0.7605
Nepal,South Asia,5.269,8.12,0.774,64.233,0.782,0.152,0.727,96,"""Generosity""",0.152,-0.236,0.509,0.520805369,0.1365
Nepal,South Asia,5.269,8.12,0.774,64.233,0.782,0.152,0.727,96,"""Perceptions of corruption""",0.727,0.242,0.918,0.717455621,0.58
Netherlands,Western Europe,7.464,10.932,0.942,72.4,0.913,0.175,0.338,97,"""Ladder score""",7.464,2.523,7.842,0.92893401,5.1825
Netherlands,Western Europe,7.464,10.932,0.942,72.4,0.913,0.175,0.338,97,"""Logged GDP per capita""",10.932,7.364,10.933,0.999719809,9.1485
Netherlands,Western Europe,7.464,10.932,0.942,72.4,0.913,0.175,0.338,97,"""Social support""",0.942,0.54,0.983,0.90744921,0.7615
Netherlands,Western Europe,7.464,10.932,0.942,72.4,0.913,0.175,0.338,97,"""Healthy life expectancy""",72.4,48.7,75.1,0.897727273,61.9
Netherlands,Western Europe,7.464,10.932,0.942,72.4,0.913,0.175,0.338,97,"""Freedom to make life choices""",0.913,0.561,0.96,0.882205514,0.7605
Netherlands,Western Europe,7.464,10.932,0.942,72.4,0.913,0.175,0.338,97,"""Generosity""",0.175,-0.236,0.509,0.551677852,0.1365
Netherlands,Western Europe,7.464,10.932,0.942,72.4,0.913,0.175,0.338,97,"""Perceptions of corruption""",0.338,0.242,0.918,0.142011834,0.58
New Zealand,North America and ANZ,7.277,10.643,0.948,73.4,0.929,0.134,0.242,98,"""Ladder score""",7.277,2.523,7.842,0.893777026,5.1825
New Zealand,North America and ANZ,7.277,10.643,0.948,73.4,0.929,0.134,0.242,98,"""Logged GDP per capita""",10.643,7.364,10.933,0.918744746,9.1485
New Zealand,North America and ANZ,7.277,10.643,0.948,73.4,0.929,0.134,0.242,98,"""Social support""",0.948,0.54,0.983,0.920993228,0.7615
New Zealand,North America and ANZ,7.277,10.643,0.948,73.4,0.929,0.134,0.242,98,"""Healthy life expectancy""",73.4,48.7,75.1,0.935606061,61.9
New Zealand,North America and ANZ,7.277,10.643,0.948,73.4,0.929,0.134,0.242,98,"""Freedom to make life choices""",0.929,0.561,0.96,0.922305764,0.7605
New Zealand,North America and ANZ,7.277,10.643,0.948,73.4,0.929,0.134,0.242,98,"""Generosity""",0.134,-0.236,0.509,0.496644295,0.1365
New Zealand,North America and ANZ,7.277,10.643,0.948,73.4,0.929,0.134,0.242,98,"""Perceptions of corruption""",0.242,0.242,0.918,0,0.58
Nicaragua,Latin America and Caribbean,5.972,8.62,0.864,67.657,0.836,0.02,0.664,99,"""Ladder score""",5.972,2.523,7.842,0.648430156,5.1825
Nicaragua,Latin America and Caribbean,5.972,8.62,0.864,67.657,0.836,0.02,0.664,99,"""Logged GDP per capita""",8.62,7.364,10.933,0.351919305,9.1485
Nicaragua,Latin America and Caribbean,5.972,8.62,0.864,67.657,0.836,0.02,0.664,99,"""Social support""",0.864,0.54,0.983,0.731376975,0.7615
Nicaragua,Latin America and Caribbean,5.972,8.62,0.864,67.657,0.836,0.02,0.664,99,"""Healthy life expectancy""",67.657,48.7,75.1,0.718068182,61.9
Nicaragua,Latin America and Caribbean,5.972,8.62,0.864,67.657,0.836,0.02,0.664,99,"""Freedom to make life choices""",0.836,0.561,0.96,0.689223058,0.7605
Nicaragua,Latin America and Caribbean,5.972,8.62,0.864,67.657,0.836,0.02,0.664,99,"""Generosity""",0.02,-0.236,0.509,0.343624161,0.1365
Nicaragua,Latin America and Caribbean,5.972,8.62,0.864,67.657,0.836,0.02,0.664,99,"""Perceptions of corruption""",0.664,0.242,0.918,0.624260355,0.58
Niger,Sub-Saharan Africa,5.074,7.098,0.641,53.78,0.806,0.018,0.693,100,"""Ladder score""",5.074,2.523,7.842,0.479601429,5.1825
Niger,Sub-Saharan Africa,5.074,7.098,0.641,53.78,0.806,0.018,0.693,100,"""Logged GDP per capita""",7.098,7.364,10.933,-0.074530681,9.1485
Niger,Sub-Saharan Africa,5.074,7.098,0.641,53.78,0.806,0.018,0.693,100,"""Social support""",0.641,0.54,0.983,0.227990971,0.7615
Niger,Sub-Saharan Africa,5.074,7.098,0.641,53.78,0.806,0.018,0.693,100,"""Healthy life expectancy""",53.78,48.7,75.1,0.192424242,61.9
Niger,Sub-Saharan Africa,5.074,7.098,0.641,53.78,0.806,0.018,0.693,100,"""Freedom to make life choices""",0.806,0.561,0.96,0.614035088,0.7605
Niger,Sub-Saharan Africa,5.074,7.098,0.641,53.78,0.806,0.018,0.693,100,"""Generosity""",0.018,-0.236,0.509,0.340939597,0.1365
